original_id,original,generation,system,sentence_type,rating_1,rating_2,rating_3,rating_1_zscore,rating_2_zscore,rating_3_zscore
15,"Major American and British oil producers reported record profits in 2022, rewarding their shareholders with dividends and stock buybacks rather than following their past practice of plowing profits back into more production.","In 2022, major oil producers in the US and UK earned record profits, giving money to their shareholders in the form of dividends and stock buybacks instead of reinvesting their profits in further production.",GPT-3-few-shot,Paraphrases,86.0,70.0,100.0,0.3771137839164157,0.0345702333337,1.3012507484068738
33,"The film centers on a reclusive wealthy family who has spent months living in virtual isolation in the family mansion to prevent their community from finding out that daughter Hélène has gotten pregnant from a one-night stand, only to have their fragile equilibrium challenged when Hélène abandons the house soon after the baby's birth to look for the father.",The film focuses on a wealthy family that keeps to themselves. They spent months living in isolation in the family mansion to stop their community from finding out that their daughter had gotten pregnant from a one-night stand. This all changed when the daughter left the house after the baby was born to look for the father.,Human 1 Writing,Splittings,95.0,60.0,85.0,1.010140399067996,-0.5320443227698679,0.0111490272201326
32,"The film stars Julie Ledru as Julia, a young woman living in social housing who has a poor relationship with her mother; passionate about the sport of motocross, she tries to gain the opportunity to participate in the sport by posing as a buyer on shopping websites so that she can take bikes out for test rides.","The movie stars Julie Ledru as Julia, a young woman living in social housing who has a poor relationship with her mother. She tries to gain the opportunity to participate in the sport by posing as a buyer on shopping websites so that she can take bikes out for test rides.",T5-3B,Splittings,60.0,37.0,72.0,-1.4516297709659276,-1.835257801808074,-0.9812288636989625
48,"On 14 November, an interview with journalist Piers Morgan was published, where Ronaldo said that he felt ""betrayed"" by ten Hag and ""two or three others"" who wanted Ronaldo to leave the club, while also adding that the club ""doubted"" him when he said he could not attend pre-season training due to the illness of his daughter, and that he did not respect ten Hag ""because he doesn't show respect for me"", leading him to be disappointed with the communication of the club.","On 14 November, Ronaldo had an interview with Piers Morgan, where he said that he felt ""betrayed"" by ten Hag and ""two or three others"" who wanted him to leave the club. Ronaldo also said that the club ""doubted"" him when he said he could not go to pre-season training because his daughter was sick. He said that he was disappointed with the club’s communication and that he did not respect ten Hag ""because he doesn't show respect for me"".",Human 2 Writing,Splittings,87.0,68.0,56.0,0.4474500744888135,-0.0787526778870135,-0.5417190185935149
56,"Robinson returned to West Point in 1972 to serve as the 3rd Regimental Tactical officer, where he was tasked with developing and training cadets.",Robinson came back to West Point in 1972 to serve as the 3rd Regimental Tactical officer. He had to develop and train cadets.,Human 1 Writing,Splittings,80.0,85.0,95.0,-0.0449039595179712,0.884492067489052,0.8712168413446268
38,"The Iranian team notably made headlines in their opening match against England after refusing to sing the national anthem in solidarity with the Mahsa Amini protests, with some Iranian supporters cheering against their own team or boycotting their team amidst the ongoing protests as they felt the team was representing the government.",The Iranian team gained attention in their first game against England for not singing the national anthem in solidarity with Mahsa Amini. Many Iranian fans also showed their disapproval of the team as a representation of the government by cheering against the team and boycotting the match.,GPT-3-few-shot,Splittings,85.0,78.0,95.0,0.3067774933440179,0.4878618782165543,0.9843941180979914
12,"On November 5, 2022, FIFA sent out a letter to all participating nations telling them to cease and avoid any further or current discussion of Qatar's poor human rights records to ""respect all opinions and beliefs, without handing out moral lessons to the rest of the world"" and to ""focus on the football.""","On November 5, 2022, FIFA asked all participating nations to stop and avoid any further talk about Qatar's poor human rights records. They requested this out of respect for all opinions and beliefs, without trying to give moral advice to the rest of the world, and to focus on the game of football.",GPT-3-few-shot,Splittings,100.0,55.0,60.0,1.3618218519299852,-0.8153516008216519,-2.139020508091103
32,"The film stars Julie Ledru as Julia, a young woman living in social housing who has a poor relationship with her mother; passionate about the sport of motocross, she tries to gain the opportunity to participate in the sport by posing as a buyer on shopping websites so that she can take bikes out for test rides.","Julie Ledru portrays Julia in the film; Julia lives in public housing and her relationship with her mother is strained. She loves motocross and will do whatever it takes to try it out. To this end, she pretends to be a buyer on shopping websites in order to take bikes out for test rides.",GPT-3-zero-shot,Splittings,70.0,50.0,70.0,-0.7482668652419494,-1.098658878873436,-1.1521526012465235
53,"The complainant claimed that he had not renounced his Nepali citizenship while being an American citizen, and Nepali law does not allow the provision of dual citizenship.",The person suing said that he did not renounce his Nepali citizenship while being an American citizen. This is important because Nepali law does not allow for dual citizenship.,Human 1 Writing,Splittings,100.0,75.0,100.0,1.3618218519299852,0.317877511385484,1.3012507484068738
2,"In Marriages and Infidelities, Oates explicitly alludes to novellas and short stories by earlier writers, making use of either their titles or their themes and adapting them in accordance with her artistic intentions.","In Marriages and Infidelities, Oates uses many short stories and novellas by earlier writers. She uses their titles or their themes, and changes them to fit her own ideas of what is important.",Muss,Splittings,90.0,80.0,90.0,0.658458946206007,0.6011847894372679,0.5570847742290884
